day,pdays,previous,age_group_young_adult,age_group_adult,age_group_middle_aged,age_group_senior,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,education_secondary,education_tertiary,education_unknown,default_yes,balance_log,housing_yes,loan_yes,contact_telephone,contact_unknown,month_encoded,campaign_log,y,poutcome_other,poutcome_success
18,332,1.6094379124341003,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,8.959183074206774,True,True,False,False,4,1.6094379124341003,True,True,False
18,297,0.6931471805599453,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,8.9641840463529,True,False,False,False,4,1.791759469228055,False,True,False
18,74,1.3862943611198906,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,9.247057954911346,True,False,False,False,4,2.0794415416798357,False,False,True
18,367,1.0986122886681098,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,8.995908761263994,True,False,False,False,4,0.6931471805599453,False,False,True
18,178,0.6931471805599453,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,9.241354425505353,True,False,False,False,4,0.6931471805599453,False,True,False
18,350,1.6094379124341003,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.004299728561636,True,False,False,False,4,1.3862943611198906,False,False,False
18,370,0.6931471805599453,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,8.989818381366925,False,False,False,False,4,0.6931471805599453,True,False,True
18,315,1.0986122886681098,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,9.001222992395064,True,False,False,False,4,0.6931471805599453,False,False,False
18,178,0.6931471805599453,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,9.39024233725137,True,False,False,False,4,0.6931471805599453,False,False,True
18,367,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,8.991064332188461,True,False,False,False,4,1.0986122886681098,False,True,False
18,370,0.6931471805599453,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,8.97853441008332,True,False,False,False,4,0.6931471805599453,False,False,False
18,362,2.1972245773362196,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,9.009936307631463,True,False,False,False,4,0.6931471805599453,False,True,False
18,279,1.0986122886681098,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.238927828828094,True,False,False,False,4,0.6931471805599453,False,False,False
18,347,1.0986122886681098,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,9.108971877587894,True,False,False,False,4,0.6931471805599453,True,False,True
18,178,0.6931471805599453,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.355392643675321,True,False,False,False,4,0.6931471805599453,False,False,False
18,374,1.0986122886681098,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,9.028338763993148,True,False,False,False,4,1.3862943611198906,False,True,False
18,301,1.0986122886681098,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,9.039552050995901,True,False,False,False,4,1.6094379124341003,False,False,True
18,370,1.3862943611198906,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,9.046526486737967,True,False,False,False,4,0.6931471805599453,False,False,False
18,355,0.6931471805599453,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,9.352360631996612,True,False,False,False,4,0.6931471805599453,False,True,False
18,355,1.0986122886681098,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,8.9947928972836,True,False,False,False,4,0.6931471805599453,False,False,False
18,306,1.6094379124341003,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,9.07280095795412,True,True,False,False,4,0.6931471805599453,False,False,True
18,355,1.0986122886681098,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,8.944289319650697,True,True,False,False,4,0.6931471805599453,True,False,False
18,356,0.6931471805599453,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,8.992433087457218,True,False,False,False,4,0.6931471805599453,False,False,False
18,279,1.0986122886681098,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.023287640806327,True,False,False,False,4,0.6931471805599453,False,False,False
18,354,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,9.285911558823257,True,False,False,False,4,1.0986122886681098,False,False,False
18,336,1.0986122886681098,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,9.054504940418054,True,False,False,False,4,1.0986122886681098,False,False,True
18,362,0.6931471805599453,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,9.046879822823147,True,False,False,False,4,1.6094379124341003,False,False,False
18,356,1.0986122886681098,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,9.008835995765454,True,False,False,False,4,1.0986122886681098,False,False,False
18,364,0.6931471805599453,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,9.241257474610904,True,False,False,False,4,1.3862943611198906,False,True,False
18,378,1.0986122886681098,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,9.11482017011877,True,False,False,False,4,1.9459101490553132,False,False,False
18,178,0.6931471805599453,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,9.41531995266272,True,False,False,False,4,1.3862943611198906,False,False,True
18,374,1.3862943611198906,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.115809888129949,True,False,False,False,4,1.3862943611198906,False,True,False
18,350,1.0986122886681098,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,9.082279701908664,True,False,False,False,4,1.3862943611198906,False,False,False
18,360,0.6931471805599453,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.037533407550814,True,False,False,False,4,1.3862943611198906,False,False,False
18,347,1.3862943611198906,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,8.942460926820582,True,False,False,False,4,1.0986122886681098,False,True,False
18,355,1.0986122886681098,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8.931551966694522,True,True,False,False,4,1.791759469228055,True,False,False
18,321,2.70805020110221,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,9.004176840696656,True,False,False,False,4,1.0986122886681098,False,True,False
18,349,3.4965075614664802,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.041921720351219,True,True,False,False,4,1.3862943611198906,False,False,False
18,315,1.3862943611198906,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,9.172638504792172,True,False,False,False,4,1.0986122886681098,False,False,False
18,341,2.995732273553991,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,8.997147151515142,True,False,False,False,4,1.6094379124341003,False,False,False
